EQP_ID,SR_CODE,CNTRWK_NM,DIA_CODE,PIPE_PRESS,PLINE_LT,COMPET_DE,QLTY_GRADE,MIN_DPH,MAX_DPH,AVG_DPH,coordinates
30116215,S,2016년 분당사업소 열배관시설 유지보수공사,125,16,2.0,20180806,A,1.8,1.9,1.87,"[[127.1203441, 37.3654384, 67.017], [127.1203444, 37.3654266, 67.099], [127.1203447, 37.3654204, 67.129]]"
30118378,S,2013년 분당지사 배관 및 밸브 교체공사,500,16,0.64,20150805,A,1.6,1.6,1.6,"[[127.1305431, 37.405756, 31.612], [127.1305474, 37.4057606, 31.574]]"
30116055,R,2012년 분당지사 열배관시설 유지보수공사,125,16,1.5,20140805,A,1.77,1.8,1.79,"[[127.12663, 37.416184, 28.65], [127.1266299, 37.4161975, 28.65]]"
30116056,S,2012년 분당지사 열배관시설 유지보수공사,125,16,1.5,20140805,A,1.77,1.79,1.78,"[[127.1266348, 37.4161874, 28.65], [127.1266346, 37.4162009, 28.65]]"
30116059,R,2012년 분당지사 열배관시설 유지보수공사,100,16,0.59,20140805,A,0.71,0.71,0.71,"[[127.1294839, 37.3775344, 51.1], [127.129479, 37.3775307, 51.1]]"
30116335,S,2012년 분당지사 열배관 추가 및 개선공사,850,16,209.96,20140303,A,0.8,2.9,1.73,"[[127.1212612, 37.3635136, 73.741], [127.1212689, 37.3635136, 73.645], [127.1213398, 37.3635141, 73.994], [127.1214071, 37.363515, 73.867], [127.1214611, 37.3635146, 73.905], [127.1215404, 37.363515, 74.41], [127.1216751, 37.3635158, 75.582], [127.1218105, 37.3635163, 76.002], [127.1219467, 37.3635164, 76.478], [127.1220824, 37.3635162, 76.976], [127.1222173, 37.3635167, 77.406], [127.1223533, 37.3635178, 77.774], [127.1224898, 37.3635184, 77.995], [127.1226238, 37.3635191, 78.406], [127.1227605, 37.3635197, 78.727], [127.1227688, 37.3635197, 78.738], [127.1227777, 37.3635196, 78.749], [127.122909, 37.3635214, 78.144], [127.1229309, 37.3635217, 78.079], [127.1229528, 37.363522, 77.955], [127.1229735, 37.3635157, 77.933], [127.1230466, 37.3634936, 77.793], [127.1230566, 37.3634912, 77.647], [127.1230638, 37.3634915, 77.627], [127.1230685, 37.3634957, 77.649], [127.1230719, 37.3635046, 77.77], [127.1230865, 37.3635402, 77.742], [127.1231364, 37.3636424, 78.543], [127.1231684, 37.3637127, 78.809], [127.1231928, 37.3637616, 78.842], [127.123251, 37.3638605, 78.359], [127.1232734, 37.3639039, 77.789]]"
30116906,R,성남 분당지구 지역난방 열배관공사(제1공구),80,16,11.2,19931231,A,1.6,1.93,1.76,"[[127.1233532, 37.3818351, 42.18], [127.12323, 37.3818255, 39.85]]"
30117124,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),250,16,79.17,19951231,A,1.1,1.2,1.15,"[[127.116848, 37.3641443, 66.32], [127.116852, 37.3648574, 63.245]]"
30116548,R,2009년 분당지사 열배관공사,200,16,7.02,20100324,A,0.77,0.89,0.85,"[[127.1058944, 37.3598001, 43.492], [127.1059029, 37.3598001, 43.406], [127.1059108, 37.3598001, 43.418], [127.1059134, 37.3597984, 43.418], [127.1059152, 37.3597961, 43.417], [127.1059152, 37.3597899, 43.417], [127.1059146, 37.3597513, 43.478]]"
30117927,S,2014년 분당사업소 열배관시설 유지보수공사,125,16,0.5,20160804,A,1.42,1.48,1.45,"[[127.1288153, 37.3785921, 50.686], [127.128812, 37.3785958, 50.682]]"
30117693,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),25,16,7.32,19951231,A,1.5,1.5,1.5,"[[127.1064192, 37.3548424, 48.82], [127.1064184, 37.3548154, 49.02], [127.1063696, 37.3548163, 49.02]]"
30115560,S,2012년 분당지사 열배관시설 유지보수공사,100,16,6.84,20140805,B,1.4,2.0,1.66,"[[127.1181856, 37.3753061, 37.85], [127.1181901, 37.3753089, 37.85], [127.118196, 37.3753126, 37.85], [127.1182019, 37.3753164, 37.85], [127.1182105, 37.3753222, 37.85], [127.1182191, 37.3753281, 37.85], [127.1182264, 37.3753212, 37.85], [127.1182334, 37.3753142, 37.85], [127.1182405, 37.3753071, 37.85]]"
30119335,S,2001년도 분당지사 열배관공사(용인지역),300,16,88.42,20021130,A,0.16,0.23,0.2,"[[127.1070472, 37.3567373, 44.8314], [127.1071202, 37.3567371, 44.996], [127.1072323, 37.3567364, 44.932], [127.1073499, 37.3567363, 44.778], [127.1074984, 37.3567377, 44.916], [127.1076232, 37.3567393, 44.65], [127.1077285, 37.3567403, 44.62], [127.1078224, 37.3567403, 44.567], [127.1079511, 37.3567395, 44.417], [127.1080454, 37.3567389, 44.307]]"
30115160,S,성남 분당지구 지역난방 열배관공사(제1공구),125,16,65.52,19931231,B,1.4,2.12,1.52,"[[127.1380015, 37.4151805, 35.33], [127.1380726, 37.4151511, 37.71], [127.1382051, 37.4150825, 37.71], [127.1383798, 37.4149993, 38.44], [127.138518, 37.4149431, 38.44], [127.1386472, 37.4149017, 38.49]]"
30113454,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),300,16,88.39,19951231,A,0.14,1.8,0.97,"[[127.1080385, 37.3567334, 44.289], [127.1079505, 37.3567341, 44.385], [127.1078219, 37.3567332, 44.553], [127.1077279, 37.3567326, 44.485], [127.1076228, 37.3567319, 44.517], [127.107498, 37.3567312, 44.811], [127.107349, 37.3567305, 44.877], [127.1072322, 37.3567303, 44.811], [127.1071196, 37.3567295, 44.927], [127.1070405, 37.3567305, 44.9103]]"
30116860,S,2018년 분당사업소 열수송관 추가 및 개선공사,150,16,0.71,20200305,A,1.5,1.5,1.5,"[[127.1204902, 37.3864676, 32.917], [127.1204959, 37.386472, 32.89]]"
30115242,R,분당지점 '96 추가사용자 열배관공사,100,16,38.24,19970731,A,0.73,1.1,0.91,"[[127.139229, 37.3683619, 71.634], [127.1394149, 37.3682835, 74.78], [127.1396103, 37.3682053, 75.25]]"
30127354,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),150,16,17.2,19951231,A,1.2,1.8,1.48,"[[127.1071234, 37.3566387, 44.64], [127.1071234, 37.3565786, 44.431], [127.1071236, 37.3565364, 44.558], [127.107122, 37.3565339, 44.541], [127.1071181, 37.3565323, 44.566], [127.1070601, 37.3565337, 44.8425]]"
30117036,R,성남 분당지구 지역난방 열배관공사(제1공구),250,16,11.25,19931231,A,1.1,1.5,1.37,"[[127.1117699, 37.3772844, 38.27], [127.1117822, 37.3772934, 38.27], [127.1118664, 37.3773486, 36.67]]"
30117037,R,성남 분당지구 지역난방 열배관공사(제1공구),250,16,15.15,19931231,A,1.5,2.6,1.87,"[[127.111681, 37.3769885, 38.39], [127.1116026, 37.3770468, 38.39], [127.1115658, 37.3770768, 35.166]]"
30114794,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),350,16,28.32,19951231,A,0.3,1.0,0.65,"[[127.1076743, 37.3723625, 40.54], [127.107682, 37.3725273, 40.54], [127.1077897, 37.3725272, 37.469]]"
30105087,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),150,16,18.27,19951231,A,1.2,1.8,1.48,"[[127.1070289, 37.3567373, 44.965], [127.1070289, 37.3567327, 44.728], [127.1070286, 37.3567027, 44.733], [127.107031, 37.3566986, 44.656], [127.107036, 37.3566965, 44.714], [127.107121, 37.3566972, 44.51], [127.1071261, 37.3566952, 44.457], [127.1071292, 37.3566911, 44.472], [127.107129, 37.3566478, 44.628]]"
30118496,R,2014년 분당사업소 열배관 추가 및 개선공사,700,16,12.73,20160510,A,1.3,2.9,2.55,"[[127.1183259, 37.3635295, 65.565], [127.1183215, 37.3635302, 65.506], [127.118318, 37.3635299, 65.507], [127.118254, 37.3635311, 65.585], [127.1182486, 37.3635287, 65.511], [127.1182453, 37.3635242, 65.565], [127.118245, 37.3635193, 65.622], [127.1182452, 37.3634773, 65.979]]"
30117962,S,성남 분당지구 지역난방 열배관공사(제1공구),100,16,98.92,19931231,C,0.43,1.5,1.13,"[[127.1268831, 37.3803132, 49.02], [127.127231, 37.3805498, 51.38], [127.1272789, 37.3805066, 51.49], [127.1275271, 37.3806794, 51.49], [127.1277214, 37.3808146, 51.49]]"
30116746,S,2017년 분당사업소 열수송관 교체 및 개선공사,125,16,1.16,20190510,A,0.96,1.01,0.98,"[[127.1359168, 37.4167279, 34.107], [127.1359109, 37.4167218, 34.177], [127.1359091, 37.4167195, 34.1893]]"
30116391,R,2016년 분당사업소 열배관시설 유지보수공사,100,16,0.61,20180806,A,0.8,0.9,0.85,"[[127.1115776, 37.3506095, 51.768], [127.1115774, 37.3506044, 51.999]]"
30114479,S,성남 분당지구 지역난방 열배관공사(제1공구),250,16,7.2,19931231,B,2.6,2.6,2.6,"[[127.1308426, 37.4168087, 28.616], [127.1309171, 37.4168179, 31.34]]"
30118774,R,2012년 분당지사 열배관 추가 및 개선공사,600,16,94.22,20140303,A,1.2,4.1,2.25,"[[127.119099, 37.3801243, 34.974], [127.119106, 37.3801293, 35.039], [127.1191626, 37.3801692, 35.524], [127.1191683, 37.3801744, 35.548], [127.1191743, 37.3801751, 35.577], [127.1191788, 37.3801735, 35.609], [127.1191851, 37.3801667, 35.684], [127.1191942, 37.3801579, 35.415], [127.1192429, 37.3801189, 34.406], [127.1192664, 37.380095, 33.639], [127.119272, 37.3800883, 33.493], [127.1192766, 37.3800863, 33.326], [127.1192814, 37.3800871, 33.131], [127.1192881, 37.3800914, 32.872], [127.1193493, 37.3801207, 30.588], [127.1193662, 37.3801299, 30.368], [127.1193792, 37.3801388, 30.147], [127.1193903, 37.3801471, 29.909], [127.1194044, 37.3801576, 29.607], [127.1194156, 37.3801666, 30.526], [127.1194271, 37.3801731, 29.53], [127.1194394, 37.3801795, 29.423], [127.1194479, 37.3801836, 29.358], [127.1194532, 37.3801836, 29.33], [127.1194578, 37.3801816, 29.303], [127.1194626, 37.3801751, 29.293], [127.1194906, 37.380135, 29.224], [127.1194952, 37.3801282, 29.228], [127.1195001, 37.3801255, 29.215], [127.1195054, 37.3801254, 29.209], [127.1195126, 37.3801288, 29.274], [127.1195442, 37.3801438, 29.486], [127.1195936, 37.380166, 29.719], [127.1196013, 37.3801695, 29.746], [127.1196046, 37.3801734, 29.805], [127.1196049, 37.3801777, 29.878], [127.1196005, 37.3801833, 29.973], [127.1195847, 37.3802051, 30.335], [127.11958, 37.3802105, 30.394], [127.1195792, 37.380215, 30.51], [127.1195815, 37.380219, 30.652], [127.1195895, 37.3802231, 30.854], [127.1196048, 37.3802296, 31.2], [127.1196187, 37.3802368, 31.143], [127.1196505, 37.3802526, 31.214], [127.1196582, 37.3802567, 31.266], [127.1196608, 37.3802602, 31.273], [127.1196607, 37.380264, 31.281], [127.1196553, 37.380271, 31.279], [127.1196477, 37.3802812, 31.224], [127.1196422, 37.3802871, 31.23], [127.1196418, 37.380291, 31.307], [127.1196429, 37.3802947, 31.425], [127.1196534, 37.3803003, 31.675], [127.1196906, 37.3803193, 32.898], [127.1197037, 37.3803257, 33.354], [127.119716, 37.3803344, 34.062], [127.1197224, 37.3803397, 34.462], [127.1197342, 37.3803476, 35.124], [127.1197449, 37.3803539, 35.154], [127.1197546, 37.3803587, 35.149], [127.1197579, 37.3803605, 35.583], [127.1197631, 37.3803637, 35.56]]"
30118775,R,2012년 분당지사 열배관 추가 및 개선공사,600,16,5.34,20140303,A,1.9,3.0,2.4,"[[127.1197631, 37.3803637, 35.56], [127.1197689, 37.3803668, 35.569], [127.1197735, 37.3803689, 35.145], [127.1198022, 37.3803851, 35.156], [127.1198125, 37.3803881, 35.081]]"
30119183,R,2003년 분당지사 열배관공사,250,16,14.08,20040531,A,1.0,1.0,1.0,"[[127.1078009, 37.3724995, 38.369], [127.107801, 37.3724655, 40.54], [127.1076911, 37.3724662, 40.54]]"
30116453,S,2016년 분당사업소 열배관시설 유지보수공사,80,16,1.27,20180806,A,2.0,2.1,2.07,"[[127.1160352, 37.365333, 58.526], [127.1160269, 37.3653327, 58.48], [127.1160209, 37.365333, 58.443]]"
30119194,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),200,16,2.96,19951231,B,1.3,1.3,1.3,"[[127.1058551, 37.3700765, 41.83], [127.1058726, 37.3700758, 39.309]]"
30119195,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),200,16,8.41,19951231,B,0.3,1.3,0.8,"[[127.1058, 37.3700952, 41.9], [127.1058004, 37.3700709, 41.9], [127.1058579, 37.3700709, 39.309]]"
30118891,S,2012년 분당지사 열배관 추가 및 개선공사,200,16,104.38,20140303,A,0.4,1.8,0.76,"[[127.1117084, 37.3600363, 50.348], [127.1117157, 37.3600359, 50.354], [127.1118018, 37.3600362, 50.822], [127.1118109, 37.3600363, 50.828], [127.1118144, 37.3600348, 50.83], [127.111816, 37.3600319, 50.832], [127.1118156, 37.3600251, 50.835], [127.1118159, 37.3600068, 50.826], [127.1118161, 37.36, 50.845], [127.1118185, 37.3599974, 50.834], [127.1118215, 37.3599957, 50.867], [127.11183, 37.3599957, 50.914], [127.1118812, 37.3599955, 51.175], [127.1120169, 37.3599953, 51.801], [127.1121535, 37.3599955, 52.128], [127.1122909, 37.3599986, 53.177], [127.112426, 37.3599985, 53.772], [127.112561, 37.3599984, 54.367], [127.1126957, 37.3599982, 54.961], [127.1128309, 37.3599982, 55.662], [127.1128382, 37.3599985, 56.172]]"
30118894,R,2012년 분당지사 열배관 추가 및 개선공사,200,16,154.55,20140303,A,0.57,1.3,1.03,"[[127.1128377, 37.3600034, 56.142], [127.1128453, 37.3600032, 55.711], [127.1129814, 37.3600033, 56.474], [127.1131163, 37.3600039, 57.164], [127.1132543, 37.3600045, 57.956], [127.113389, 37.3600051, 58.729], [127.1135227, 37.3600057, 59.496], [127.1136581, 37.3600056, 60.168], [127.1137942, 37.3600049, 60.798], [127.1139293, 37.3600076, 61.285], [127.1140653, 37.3600078, 61.763], [127.1142007, 37.3600085, 62.284], [127.1143345, 37.3600087, 62.48], [127.114392, 37.3600084, 62.555], [127.1144012, 37.3600083, 62.775], [127.1144043, 37.3600069, 62.796], [127.1144052, 37.3600039, 62.805], [127.1144051, 37.3599983, 62.816], [127.1144105, 37.3598948, 63.021], [127.1144112, 37.3598749, 63.06], [127.1144114, 37.3598681, 63.123]]"
30117448,S,2018년 분당사업소 열수송관 추가 및 개선공사,700,16,1.56,20200305,B,1.5,1.6,1.57,"[[127.1284702, 37.369495, 63.925], [127.1284738, 37.3694916, 63.934], [127.1284822, 37.3694849, 64.08]]"
30117449,S,2018년 분당사업소 열수송관 추가 및 개선공사,700,16,2.43,20200305,B,1.5,1.7,1.65,"[[127.1284822, 37.3694849, 64.08], [127.1284867, 37.3694804, 63.933], [127.1284908, 37.3694768, 63.942], [127.1285, 37.3694684, 63.963]]"
30117450,S,분당지구 지역난방 열배관 증설공사(제1공구),700,16,27.14,19961130,C,0.73,1.8,1.34,"[[127.1260461, 37.371904, 49.006], [127.1260194, 37.3718863, 50.53], [127.1261493, 37.3716995, 49.846]]"
30116289,R,2012년 분당지사 열배관 추가 및 개선공사,450,16,0.89,20140303,A,1.6,1.6,1.6,"[[127.1175165, 37.3592702, 68.937], [127.1175258, 37.3592671, 68.866]]"
30118230,S,2001년도 분당지사 열배관공사(용인지역),40,16,1.74,20021130,A,4.22,4.44,4.33,"[[127.1484769, 37.4059278, 54.7], [127.1484964, 37.4059258, 54.7]]"
30115056,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),150,16,12.52,19951231,A,1.2,1.5,1.35,"[[127.1133492, 37.3623304, 58.92], [127.1133498, 37.3622175, 59.0244]]"
30106111,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),80,16,7.93,19951231,A,1.3,1.3,1.3,"[[127.1098585, 37.3483879, 56.402], [127.1098585, 37.3483165, 56.626]]"
30106114,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),80,16,8.23,19951231,A,1.3,1.3,1.3,"[[127.1098545, 37.3483165, 56.66], [127.1098541, 37.3483907, 56.412]]"
30115276,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),100,16,64.35,19951231,A,1.0,1.7,1.32,"[[127.1161851, 37.3640523, 62.571], [127.1161856, 37.3640182, 64.85], [127.1156852, 37.3640189, 64.84], [127.1156839, 37.3639222, 64.97], [127.1156286, 37.3639226, 64.89]]"
30118262,R,성남 분당지구 지역난방 열배관공사(제1공구),125,16,5.47,19931231,A,1.2,1.5,1.35,"[[127.1545132, 37.4069981, 76.354], [127.1544896, 37.4070434, 76.89]]"
30117775,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),125,16,0.34,19951231,B,1.5,1.5,1.5,"[[127.1116209, 37.3734849, 40.01], [127.1116184, 37.3734871, 40.01]]"
30115986,R,2016년 분당사업소 열배관시설 유지보수공사,600,16,0.85,20180806,C,2.6,2.6,2.6,"[[127.1205628, 37.4634899, 12.623], [127.120569, 37.4634957, 12.609]]"
30119108,R,2016년 분당사업소 열배관 추가 및 개선공사,125,16,54.62,20180407,A,0.8,1.1,1.0,"[[127.1247773, 37.3427513, 83.748], [127.1247731, 37.3427485, 83.746], [127.1247608, 37.3427397, 83.73], [127.1247554, 37.3427358, 83.717], [127.1247551, 37.3427339, 83.707], [127.1247552, 37.3427319, 83.722], [127.1247614, 37.3427272, 83.71], [127.1248499, 37.3426541, 83.456], [127.1249108, 37.342604, 83.78], [127.1249674, 37.3425609, 84.146], [127.1250627, 37.3424839, 84.844], [127.1251584, 37.3424075, 85.411], [127.1251651, 37.3424023, 85.457]]"
30119109,S,2016년 분당사업소 열배관 추가 및 개선공사,125,16,4.89,20180407,A,0.97,2.0,1.29,"[[127.1247996, 37.3427796, 82.986], [127.1248062, 37.3427747, 83.552], [127.1248111, 37.3427705, 83.689], [127.1248123, 37.3427685, 83.782], [127.1248112, 37.3427668, 83.823], [127.124804, 37.3427619, 83.817], [127.124791, 37.3427532, 83.807], [127.1247856, 37.3427496, 83.803]]"
30119645,R,성남 도촌지구 열배관공사,125,16,85.1,20071231,A,0.9,0.9,0.9,"[[127.1549968, 37.4144839, 63.4], [127.155047, 37.4144797, 63.49], [127.1550543, 37.4145458, 63.27], [127.1550904, 37.4150334, 61.14], [127.1550937, 37.4150783, 61.07], [127.1552523, 37.4150726, 61.07]]"
30119297,S,2001년도 분당지사 열배관공사(용인지역),300,16,10.36,20021130,A,0.16,0.23,0.2,"[[127.1059634, 37.3568303, 44.378], [127.1059692, 37.3568303, 44.699], [127.1060237, 37.3568293, 44.655], [127.1060331, 37.3568198, 44.646], [127.1060326, 37.3567876, 44.534]]"
30113453,R,성남분당지구 열배관 및 열공급 시설공사(제2공구),300,16,85.65,19951231,A,0.22,1.8,1.01,"[[127.1060579, 37.3567391, 44.421], [127.1061295, 37.3567386, 44.194], [127.1062713, 37.3567344, 44.792], [127.1063753, 37.356731, 45.059], [127.1064784, 37.3567275, 45.376], [127.1065818, 37.3567275, 45.19], [127.1067336, 37.3567278, 45.241], [127.1068433, 37.3567278, 45.089], [127.1070244, 37.3567307, 44.919]]"
30113450,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),300,16,86.04,19951231,B,0.19,1.8,0.99,"[[127.106058, 37.3567445, 44.417], [127.1061269, 37.3567451, 44.216], [127.1062716, 37.3567393, 44.835], [127.1063754, 37.3567369, 45.017], [127.1064791, 37.3567347, 45.367], [127.1065822, 37.3567347, 45.127], [127.1067336, 37.3567331, 45.164], [127.1068445, 37.3567339, 45.012], [127.1070289, 37.3567373, 44.965]]"
30119295,R,2001년도 분당지사 열배관공사(용인지역),300,16,8.09,20021130,A,0.18,0.22,0.2,"[[127.1059735, 37.3568234, 44.417], [127.1059785, 37.3568233, 44.716], [127.1060149, 37.3568218, 44.617], [127.1060257, 37.3568135, 44.608], [127.1060247, 37.3567865, 44.524]]"
30116788,S,성남 분당지구 지역난방 열배관공사(제1공구),125,16,5.63,19931231,B,1.0,1.0,1.0,"[[127.147743, 37.4079732, 63.53], [127.1477668, 37.4080203, 63.53]]"
30117849,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),65,16,3.55,19951231,B,1.89,2.51,2.2,"[[127.1154091, 37.3432516, 52.21], [127.1154066, 37.3432197, 52.21]]"
30117851,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),80,16,57.52,19951231,B,1.34,2.51,1.77,"[[127.1154066, 37.3432197, 52.21], [127.1159561, 37.3432077, 52.21], [127.1159484, 37.3431283, 52.2459]]"
30118510,R,2016년 분당사업소 열배관 추가 및 개선공사,400,16,1.74,20180407,A,1.4,1.4,1.4,"[[127.1208314, 37.3504107, 41.835], [127.1208277, 37.3504033, 41.903], [127.1208287, 37.3503957, 41.828]]"
30119556,S,2001년도 분당지사 열배관공사(용인지역),50,16,0.16,20021130,B,2.0,2.0,2.0,"[[127.1148625, 37.3793755, 37.09], [127.1148638, 37.3793745, 37.09]]"
30119770,R,2015년 분당사업소 열배관 추가 및 개선공사,125,16,89.43,20170810,A,1.1,2.4,1.45,"[[127.125954, 37.4300342, 24.896], [127.1259538, 37.4300388, 24.906], [127.1259548, 37.4301475, 24.802], [127.1259557, 37.430256, 24.748], [127.1259505, 37.4303637, 24.704], [127.1259463, 37.4304719, 24.743], [127.1259451, 37.4305801, 24.042], [127.1259457, 37.4306797, 23.964], [127.1259458, 37.4306847, 23.959], [127.125945, 37.4306863, 23.944], [127.1259432, 37.4306871, 23.956], [127.1259361, 37.4306874, 23.942], [127.1257972, 37.4306925, 23.736], [127.1257611, 37.4306938, 23.599], [127.125753, 37.4306942, 23.574]]"
30118773,R,2012년 분당지사 열배관 추가 및 개선공사,600,16,76.44,20140303,A,1.0,2.8,1.7,"[[127.1197485, 37.3804026, 35.671], [127.1197402, 37.380399, 35.179], [127.1197073, 37.3803825, 35.053], [127.1196983, 37.3803787, 34.941], [127.1196921, 37.3803793, 34.831], [127.1196881, 37.3803807, 34.689], [127.1196838, 37.3803882, 34.52], [127.1196713, 37.3804055, 33.973], [127.1196652, 37.3804112, 33.735], [127.1196605, 37.3804128, 33.567], [127.1196559, 37.3804119, 33.419], [127.1196488, 37.3804074, 33.243], [127.1195906, 37.3803718, 31.279], [127.1195823, 37.3803675, 31.006], [127.1195773, 37.3803676, 30.908], [127.1195729, 37.3803696, 30.833], [127.1195679, 37.3803762, 30.892], [127.1195431, 37.3804099, 30.816], [127.1194725, 37.3805018, 30.824], [127.1194026, 37.3805929, 30.831], [127.1193323, 37.3806845, 30.839], [127.1193241, 37.3806962, 30.84], [127.1193146, 37.3807075, 30.841], [127.1192615, 37.3807767, 30.847], [127.1192498, 37.3807864, 30.841], [127.1192422, 37.3807963, 30.72]]"
30116868,R,2014년 분당사업소 열배관 추가 및 개선공사,150,16,14.81,20160510,A,1.3,1.5,1.37,"[[127.1203666, 37.3863845, 33.36], [127.1204224, 37.3864238, 33.158], [127.120491, 37.3864737, 32.887]]"
30120092,R,2017년 분당사업소 열수송관 교체 및 개선공사,700,16,31.9,20190510,A,1.29,3.93,2.3,"[[127.1085257, 37.3652672, 34.673], [127.1085236, 37.3652573, 34.7], [127.1085237, 37.3652207, 34.822], [127.1085238, 37.3652136, 34.821], [127.1085207, 37.3652092, 34.873], [127.1085154, 37.3652067, 34.965], [127.1085082, 37.3652066, 35.1], [127.1084814, 37.3652064, 35.682], [127.1084736, 37.3652069, 35.808], [127.1084673, 37.3652046, 35.951], [127.1084633, 37.3652001, 36.05], [127.1084633, 37.3651932, 36.119], [127.1084634, 37.3651681, 36.142], [127.1084642, 37.3651605, 36.077], [127.1084614, 37.3651552, 36.095], [127.1084549, 37.3651528, 36.135], [127.1084452, 37.3651529, 36.257], [127.1083949, 37.3651535, 36.883], [127.1083858, 37.3651536, 36.997], [127.1083807, 37.3651511, 37.095], [127.108377, 37.3651458, 37.195], [127.1083772, 37.365139, 37.292], [127.1083791, 37.36509, 37.989], [127.1083793, 37.365086, 38.045]]"
30118479,R,2017년 분당사업소 열수송관 교체 및 개선공사,600,16,16.88,20190510,A,1.5,1.93,1.7,"[[127.1166492, 37.3858388, 28.265], [127.1166433, 37.3858428, 28.383], [127.1166281, 37.3858511, 28.583], [127.1166198, 37.385856, 28.671], [127.116618, 37.3858601, 28.718], [127.1166186, 37.3858644, 28.739], [127.1166241, 37.385871, 28.739], [127.1166928, 37.3859463, 28.437], [127.1166962, 37.3859504, 28.399], [127.116702, 37.385957, 28.471]]"
30118217,S,성남 분당지구 지역난방 열배관공사(제1공구),450,16,171.06,19931231,B,0.76,1.5,1.13,"[[127.1389951, 37.4077587, 40.75], [127.1394322, 37.4077121, 42.29], [127.1395664, 37.4076961, 45.7], [127.1397658, 37.4076677, 45.7], [127.1399033, 37.4076454, 45.7], [127.1400222, 37.4076246, 45.7], [127.1401139, 37.4076072, 45.7], [127.1402157, 37.4075862, 45.7], [127.1402783, 37.4075728, 45.7], [127.1403682, 37.407553, 45.7], [127.1405502, 37.4075095, 45.57], [127.1406145, 37.407493, 45.57], [127.1406795, 37.4074757, 45.57], [127.1407175, 37.4074655, 45.57], [127.1407418, 37.4074589, 45.57], [127.1407661, 37.4074518, 45.57], [127.1408033, 37.4074413, 45.57], [127.1408699, 37.4074212, 45.6271]]"
30117141,S,성남분당지구 열배관 및 열공급 시설공사(제2공구),200,16,6.69,19951231,A,1.6,1.9,1.75,"[[127.121216, 37.3638056, 72.472], [127.121216, 37.3638658, 72.255]]"
30116352,R,2014년 분당사업소 열배관 추가 및 개선공사,125,16,2.0,20160510,A,1.0,1.0,1.0,"[[127.1196958, 37.3859006, 33.76], [127.1197084, 37.3859096, 33.772], [127.1197126, 37.3859126, 33.776]]"
30119283,R,2012년 분당지사 열배관 추가 및 개선공사,125,16,24.81,20140303,A,1.0,1.3,1.15,"[[127.1058961, 37.3633716, 42.405], [127.1058884, 37.3633712, 42.395], [127.1058501, 37.3633716, 42.318], [127.1057549, 37.3633706, 42.547], [127.1056249, 37.3633703, 42.304], [127.1056165, 37.3633703, 42.555]]"
30119149,R,2013년 분당지사 배관 및 밸브 교체공사,150,16,2.5,20150805,A,1.0,1.1,1.08,"[[127.1080132, 37.3500813, 53.852], [127.1080056, 37.3500812, 53.811], [127.1079983, 37.3500815, 53.776], [127.1079957, 37.3500806, 53.787], [127.1079942, 37.3500786, 53.802], [127.1079939, 37.3500726, 53.787]]"
30119150,S,2013년 분당지사 배관 및 밸브 교체공사,150,16,3.47,20150805,B,0.8,0.9,0.84,"[[127.1080201, 37.3500878, 54.034], [127.1080133, 37.3500876, 54.061], [127.1080058, 37.3500878, 54.095], [127.108003, 37.3500868, 54.087], [127.1080014, 37.3500848, 54.08], [127.108001, 37.3500793, 54.023], [127.1080007, 37.3500701, 53.742]]"
30119373,R,2016년 분당사업소 열배관 추가 및 개선공사,200,16,63.09,20180407,A,1.3,2.3,1.9,"[[127.1093283, 37.3433367, 49.553], [127.1093194, 37.3433368, 49.538], [127.1092685, 37.3433386, 49.549], [127.1092441, 37.3433379, 49.705], [127.1091087, 37.3433359, 50.526], [127.1089689, 37.3433361, 50.519], [127.108837, 37.3433353, 50.573], [127.1086976, 37.3433336, 49.797], [127.108617, 37.3433265, 50.333]]"
30118211,R,2004년 분당지사 열배관공사,80,16,0.35,20050614,A,1.1,1.5,1.3,"[[127.1359548, 37.4079322, 37.87], [127.1359548, 37.4079351, 37.7155]]"
30116791,R,성남 분당지구 지역난방 열배관공사(제1공구),80,16,11.01,19931231,A,1.0,1.5,1.38,"[[127.1403935, 37.4079058, 42.066], [127.1403705, 37.4078714, 45.7], [127.1403356, 37.4078838, 45.7], [127.1403153, 37.4078913, 45.7]]"
